No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5,Total_Nominal_Meleset,Persentase_Simpangan (%)
392/25/10/444/X,80125.0,2,2,25000.0,73903.03246561892,55125.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,48903.03246561892,61.03
000927/25/SDA,453750.0,1,1,453750.0,453750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000159/26/MKS,250000.0,1,1,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338/25/11/175/X,20125.0,1,2,20125.0,19629.713443104203,0.0,495.2865568957983,0.0,0.0,0.0,0.0,0.0,0.0,495.28655689579756,2.46
776/25/09/935/X,444375.0,1,1,444375.0,444375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456/25/12/763/X,380125.0,1,2,380125.0,351820.97785012453,0.0,28304.02214987546,0.0,0.0,0.0,0.0,0.0,0.0,28304.022149875465,7.45
965/25/10/410/X,117875.0,1,1,117875.0,117875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727/25/09/015/VZ,608875.0,1,1,608875.0,608875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678/25/12/140/VA,580125.0,1,2,580125.0,572645.0468503488,0.0,7479.953149651189,0.0,0.0,0.0,0.0,0.0,0.0,7479.953149651183,1.29
704/25/10/201/X,461875.0,1,1,461875.0,461875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464/25/10/598/X,35125.0,1,2,35125.0,33921.489352645156,0.0,1203.5106473548485,0.0,0.0,0.0,0.0,0.0,0.0,1203.5106473548462,3.43
731/25/12/552/X,85125.0,1,2,85125.0,71005.75749975906,0.0,14119.242500240938,0.0,0.0,0.0,0.0,0.0,0.0,14119.24250024094,16.59
488/25/11/925/X,242625.0,1,3,242625.0,224093.97362477233,0.0,15741.576017953992,0.0,2789.4503572736357,0.0,0.0,0.0,0.0,18531.026375227648,7.64
003864/25/MKS,1137500.0,1,1,1137500.0,1137500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986/25/09/668/LI,1088125.0,1,1,1088125.0,1088125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745/25/10/810/VZ,380125.0,1,2,380125.0,351820.97785012453,0.0,28304.02214987546,0.0,0.0,0.0,0.0,0.0,0.0,28304.022149875465,7.45
692/25/08/513/X,286875.0,1,1,286875.0,286875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048257/25/SBY,11100.0,1,2,11100.0,6168.741808314815,0.0,4931.258191685184,0.0,0.0,0.0,0.0,0.0,0.0,4931.258191685185,44.43
286/25/09/708/X,280000.0,1,1,280000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034722/25/SBY,1290250.0,1,2,1290250.0,1237496.1815398927,0.0,52753.8184601073,0.0,0.0,0.0,0.0,0.0,0.0,52753.81846010731,4.09
032206/25/SBY,263500.0,1,1,263500.0,263500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673/25/08/072/X,16618875.0,1,1,16618875.0,16618875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909/25/09/093/VM,149375.0,1,2,149375.0,147792.892687378,0.0,1582.1073126220194,0.0,0.0,0.0,0.0,0.0,0.0,1582.107312622017,1.06
823/25/11/435/X,50125.0,1,2,50125.0,45917.92365483655,0.0,4207.07634516345,0.0,0.0,0.0,0.0,0.0,0.0,4207.076345163449,8.39
735/25/09/394/X,845125.0,1,1,845125.0,845125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502/25/09/704/X,12625.0,1,1,12625.0,12625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035687/25/JKT,113875.0,1,1,113875.0,113875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044354/25/SBY,196000.0,1,2,196000.0,193415.95638144153,0.0,2584.043618558453,0.0,0.0,0.0,0.0,0.0,0.0,2584.0436185584613,1.32
036824/25/SBY,85500.0,1,2,85500.0,83253.1559973397,0.0,2246.8440026603053,0.0,0.0,0.0,0.0,0.0,0.0,2246.8440026603057,2.63
640/25/10/089/X,75125.0,1,2,75125.0,72192.85584969052,0.0,2932.1441503094757,0.0,0.0,0.0,0.0,0.0,0.0,2932.1441503094793,3.9
264/25/12/649/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
929/25/07/757/X,535375.0,1,1,535375.0,535375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377/25/08/085/X,90125.0,1,2,90125.0,82325.0905838287,0.0,7799.909416171297,0.0,0.0,0.0,0.0,0.0,0.0,7799.909416171298,8.65
527/25/09/780/X,332625.0,1,1,332625.0,332625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681/25/10/881/X,2605125.0,1,1,2605125.0,2605125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043635/25/JKT,121375.0,1,1,121375.0,121375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762/25/10/045/XXXI,801375.0,1,1,801375.0,801375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429/25/08/974/VA,33875.0,1,1,33875.0,33875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456/25/10/829/X,261875.0,1,1,261875.0,261875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965/25/12/252/X,130125.0,1,2,130125.0,121246.85374733305,0.0,8878.146252666958,0.0,0.0,0.0,0.0,0.0,0.0,8878.146252666953,6.82
613/25/10/899/X,317625.0,1,2,317625.0,292469.12007255084,0.0,25155.879927449136,0.0,0.0,0.0,0.0,0.0,0.0,25155.879927449147,7.92
816/25/08/338/X,336875.0,1,1,336875.0,336875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
031/25/10/498/VZ,290125.0,1,2,290125.0,234492.9189882435,0.0,55632.081011756505,0.0,0.0,0.0,0.0,0.0,0.0,55632.0810117565,19.18
370/25/12/604/VX,170125.0,1,4,170125.0,155894.48841253127,0.0,6916.847916302307,0.0,3656.8318355832207,0.0,3656.8318355832207,0.0,0.0,14230.51158746874,8.36
428/25/12/371/X,2255125.0,1,2,2255125.0,2004032.280380607,0.0,251092.71961939317,0.0,0.0,0.0,0.0,0.0,0.0,251092.71961939314,11.13
142/25/12/079/VA,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
941/25/11/912/X,17625.0,1,2,17625.0,17085.90514465481,0.0,539.0948553451889,0.0,0.0,0.0,0.0,0.0,0.0,539.094855345189,3.06
024/25/08/744/VX,738425.0,1,1,738425.0,738425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030997/25/SBY,199250.0,1,1,199250.0,199250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923/25/10/704/X,187625.0,1,2,187625.0,170155.05990258334,0.0,17469.940097416642,0.0,0.0,0.0,0.0,0.0,0.0,17469.940097416653,9.31
046867/25/SBYR1,397250.0,1,1,397250.0,397250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729/25/09/486/X,42625.0,1,2,42625.0,40705.25237856917,0.0,1919.7476214308338,0.0,0.0,0.0,0.0,0.0,0.0,1919.7476214308335,4.5
451/25/10/738/LI,363875.0,1,1,363875.0,363875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047/25/10/632/X,1655125.0,1,2,1655125.0,1207490.1324404762,0.0,447634.8675595237,0.0,0.0,0.0,0.0,0.0,0.0,447634.86755952373,27.05
034638/25/SBY,85500.0,1,2,85500.0,83253.1559973397,0.0,2246.8440026603053,0.0,0.0,0.0,0.0,0.0,0.0,2246.8440026603057,2.63
039553/25/SBY,427500.0,1,1,427500.0,427500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220/25/10/131/X,125125.0,1,2,125125.0,120175.73825215315,0.0,4949.261747846855,0.0,0.0,0.0,0.0,0.0,0.0,4949.26174784685,3.96
041110/25/SBY,642750.0,1,1,642750.0,642750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009/25/10/118/X,163625.0,1,1,163625.0,163625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011/25/12/393/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799/25/09/523/X,80125.0,1,2,80125.0,73903.03246561892,0.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,6221.967534381081,7.77
484/25/10/924/VX,45125.0,1,2,45125.0,40614.07354561942,0.0,4510.926454380578,0.0,0.0,0.0,0.0,0.0,0.0,4510.9264543805775,10.0
000789/26/JKT,375500.0,2,1,171875.0,375500.0,203625.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203625.0,54.23
265/25/11/923/VZ,1115125.0,1,1,1115125.0,1115125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
024/25/09/146/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
874/25/09/544/X,1130125.0,1,2,1130125.0,1093134.8955396337,0.0,36990.10446036636,0.0,0.0,0.0,0.0,0.0,0.0,36990.10446036633,3.27
063/25/10/349/X,212625.0,2,2,166375.0,185501.57420684287,46250.0,27123.42579315712,0.0,0.0,0.0,0.0,0.0,0.0,19126.574206842874,9.0
092/25/10/141/X,527625.0,2,1,440125.0,527625.0,87500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87500.0,16.58
839/25/10/563/X,274375.0,1,1,274375.0,274375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707/26/02/204/X,1073875.0,1,1,1073875.0,1073875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186/25/10/002/X,8477625.0,1,1,8477625.0,8477625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016/25/09/395/VZ,93875.0,1,1,93875.0,93875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338/25/09/057/X,45125.0,1,2,45125.0,40614.07354561942,0.0,4510.926454380578,0.0,0.0,0.0,0.0,0.0,0.0,4510.9264543805775,10.0
034292/24/SBY,118750.0,1,1,118750.0,118750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580/25/09/655/X,505125.0,1,2,505125.0,482215.5923213606,0.0,22909.40767863936,0.0,0.0,0.0,0.0,0.0,0.0,22909.407678639378,4.54
038422/24/SBY,862000.0,2,2,755750.0,758937.5,106250.0,103062.50000000013,0.0,0.0,0.0,0.0,0.0,0.0,3187.4999999999345,0.37
989/25/08/087/X,3403375.0,1,1,3403375.0,3403375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248/25/12/491/X,272750.0,1,1,272750.0,272750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036389/25/SBY,440250.0,1,1,440250.0,440250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001892/26/SBY,2718250.0,1,2,2718250.0,2594104.157337438,0.0,124145.84266256182,0.0,0.0,0.0,0.0,0.0,0.0,124145.84266256198,4.57
033/25/09/716/X,254375.0,1,2,254375.0,249387.25490196078,0.0,4987.745098039216,0.0,0.0,0.0,0.0,0.0,0.0,4987.745098039217,1.96
656/25/12/610/X,305125.0,1,2,305125.0,294771.91657930857,0.0,10353.08342069144,0.0,0.0,0.0,0.0,0.0,0.0,10353.083420691435,3.39
001653/25/BMS,8000.0,1,1,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436/26/01/540/VX,22625.0,1,2,22625.0,21313.234036832437,0.0,1311.765963167565,0.0,0.0,0.0,0.0,0.0,0.0,1311.7659631675642,5.8
351/25/11/468/X,200125.0,2,2,5000.0,189661.6747676174,195125.0,10463.3252323826,0.0,0.0,0.0,0.0,0.0,0.0,184661.6747676174,92.27
675/25/10/749/X,254125.0,1,2,254125.0,231022.72727272726,0.0,23102.272727272728,0.0,0.0,0.0,0.0,0.0,0.0,23102.27272727273,9.09
797/24/09/135/X,480125.0,1,4,480125.0,388996.7853484566,0.0,55270.0021987894,0.0,26289.316054075796,0.0,9568.896398678193,0.0,0.0,91128.21465154339,18.98
574/25/12/033/X,192625.0,1,2,192625.0,179148.92906939675,0.0,13476.070930603264,0.0,0.0,0.0,0.0,0.0,0.0,13476.070930603259,7.0
115/25/12/863/X,232625.0,1,2,232625.0,197555.68827280682,0.0,35069.311727193184,0.0,0.0,0.0,0.0,0.0,0.0,35069.311727193184,15.08
899/25/10/515/VG,161875.0,1,1,161875.0,161875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001015/26/SBY,442000.0,1,1,442000.0,442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784/25/11/901/VA,27625.0,1,2,27625.0,26348.90783121158,0.0,1276.0921687884186,0.0,0.0,0.0,0.0,0.0,0.0,1276.0921687884183,4.62
040739/25/SBY,160500.0,1,1,160500.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112/25/09/662/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038680/25/SBY,513000.0,1,1,513000.0,513000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325/25/11/681/X,590125.0,2,2,15000.0,469816.6096230158,575125.0,120308.39037698417,0.0,0.0,0.0,0.0,0.0,0.0,454816.60962301586,77.07
028970/25/SBY,658750.0,1,2,658750.0,625223.7539358655,0.0,33526.246064134546,0.0,0.0,0.0,0.0,0.0,0.0,33526.24606413454,5.09
514/26/01/068/X,912895.0,1,1,912895.0,912895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805/25/11/319/X,1604000.0,1,1,1604000.0,1604000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436/25/12/039/VF,2930125.0,1,1,2930125.0,2930125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002044/26/SBY,472943.0,1,1,472943.0,472943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334/25/10/149/X,1695625.0,1,1,1695625.0,1695625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731/25/12/359/X,500125.0,2,2,145000.0,396978.0982142856,355125.0,103146.90178571432,0.0,0.0,0.0,0.0,0.0,0.0,251978.09821428565,50.38
776/25/09/597/X,48125.0,1,1,48125.0,48125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830/25/09/175/X,82875.0,1,1,82875.0,82875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732/25/07/031/X,257875.0,1,1,257875.0,257875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278/25/08/978/X,197125.0,2,2,20000.0,85536.24999999987,177125.0,111588.75000000015,0.0,0.0,0.0,0.0,0.0,0.0,65536.24999999985,33.25
935/25/10/126/X,12625.0,1,1,12625.0,12625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610/25/09/370/X,82875.0,1,1,82875.0,82875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039223/25/SBY,477000.0,1,1,477000.0,477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001632/26/SBY,120500.0,1,1,120500.0,120500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547/25/07/322/X,1209938.0,1,2,1209938.0,1181341.2217919247,0.0,28596.778208075375,0.0,0.0,0.0,0.0,0.0,0.0,28596.77820807535,2.36
210/25/10/882/X,1274625.0,2,1,17500.0,1274625.0,1257125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257125.0,98.63
017/25/12/348/XR1,620000.0,1,1,620000.0,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041413/24/SBY,119250.0,2,2,11300.0,112490.84855742473,107950.0,6759.151442575275,0.0,0.0,0.0,0.0,0.0,0.0,101190.84855742473,84.86
413/25/09/393/X,25125.0,2,2,10125.0,23500.197070514187,14999.999999999998,1624.8029294858163,0.0,0.0,0.0,0.0,0.0,0.0,13375.197070514183,53.23
054/25/10/304/X,700000.0,1,1,700000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858/25/10/027/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543/25/10/982/X,977875.0,1,1,977875.0,977875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048018/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604/25/10/383/X,619125.0,1,1,619125.0,619125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536/26/01/535/X,779856.0,1,1,779856.0,779856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202/25/10/158/X,3229625.0,1,1,3229625.0,3229625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775/25/11/124/VZ,192625.0,1,2,192625.0,179148.92906939675,0.0,13476.070930603264,0.0,0.0,0.0,0.0,0.0,0.0,13476.070930603259,7.0
340/25/09/055/VX,133450.0,1,1,133450.0,133450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047573/25/SBY,2138938.0,1,2,2138938.0,1971070.8560694254,0.0,167867.14393057485,0.0,0.0,0.0,0.0,0.0,0.0,167867.14393057476,7.85
047889/25/SBY,223000.0,1,1,223000.0,223000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389/25/11/516/XXXI,217625.0,1,2,217625.0,210495.39718867332,0.0,7129.602811326682,0.0,0.0,0.0,0.0,0.0,0.0,7129.602811326681,3.28
705/25/11/746/X,455125.0,1,2,455125.0,442280.9205274037,0.0,12844.079472596328,0.0,0.0,0.0,0.0,0.0,0.0,12844.07947259631,2.82
841/25/11/154/X,205125.0,1,2,205125.0,199146.5083435906,0.0,5978.491656409395,0.0,0.0,0.0,0.0,0.0,0.0,5978.491656409398,2.91
494/25/10/711/XXXIR1,346375.0,1,1,346375.0,346375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035869/25/SBY,198750.0,1,1,198750.0,198750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832/25/09/555/X,35125.0,1,2,35125.0,33921.489352645156,0.0,1203.5106473548485,0.0,0.0,0.0,0.0,0.0,0.0,1203.5106473548462,3.43
048185/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164/25/10/176/X,361875.0,1,1,361875.0,361875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
072/25/11/006/VZ,357500.0,1,1,357500.0,357500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244/25/12/155/X,262275.0,1,1,262275.0,262275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006535/26/SBY,1263020.0,1,1,1263020.0,1263020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034/25/11/618/X,137625.0,2,2,137625.0,120902.46393985141,137625.0,16722.53606014857,0.0,0.0,0.0,0.0,0.0,0.0,68812.5,50.0
047920/25/SBY,131750.0,1,2,131750.0,129662.97260491508,0.0,2087.0273950849146,0.0,0.0,0.0,0.0,0.0,0.0,2087.0273950849187,1.58
038851/25/SBY,428500.0,1,1,428500.0,428500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861/25/10/301/X,52625.0,1,2,52625.0,47438.86884239304,0.0,5186.131157606955,0.0,0.0,0.0,0.0,0.0,0.0,5186.131157606956,9.85
567/25/10/116/X,655125.0,2,1,50000.0,655125.0,605125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605125.0,92.37
553/25/10/228/X,80125.0,1,2,80125.0,73903.03246561892,0.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,6221.967534381081,7.77
094/26/01/889/LI,42625.0,1,2,42625.0,40705.25237856917,0.0,1919.7476214308338,0.0,0.0,0.0,0.0,0.0,0.0,1919.7476214308335,4.5
217/25/12/489/VA,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040729/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
075/25/09/737/X,1130125.0,1,2,1130125.0,1093134.8955396337,0.0,36990.10446036636,0.0,0.0,0.0,0.0,0.0,0.0,36990.10446036633,3.27
266/25/10/264/X,90125.0,2,2,22500.0,82325.0905838287,67625.0,7799.909416171297,0.0,0.0,0.0,0.0,0.0,0.0,59825.0905838287,66.38
044122/25/SBY,115500.0,1,1,115500.0,115500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661/25/09/820/X,349375.0,1,1,349375.0,349375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919/25/10/697/VZ,135125.0,1,2,135125.0,127278.36542168359,0.0,7846.634578316423,0.0,0.0,0.0,0.0,0.0,0.0,7846.634578316419,5.81
674/25/09/177/X,20125.0,1,2,20125.0,19629.713443104203,0.0,495.2865568957983,0.0,0.0,0.0,0.0,0.0,0.0,495.28655689579756,2.46
570/25/09/013/VX,9875.0,1,1,9875.0,9875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115/25/10/309/X,299375.0,1,1,299375.0,299375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030/26/01/864/X,4185500.0,1,1,4185500.0,4185500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451/26/01/508/X,682500.0,1,1,682500.0,682500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236/25/09/273/VZ,37625.0,1,2,37625.0,36632.35808057751,0.0,992.6419194224853,0.0,0.0,0.0,0.0,0.0,0.0,992.6419194224864,2.64
041/24/09/491/X,167625.0,1,2,167625.0,158151.00174048668,0.0,9473.99825951331,0.0,0.0,0.0,0.0,0.0,0.0,9473.998259513315,5.65
329/25/10/696/X,316875.0,1,1,316875.0,316875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041027/25/SBY,507000.0,1,1,507000.0,507000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441/25/11/600/X,410000.0,1,1,410000.0,410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645/26/01/936/VIIB,458375.0,1,1,458375.0,458375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539/25/11/026/X,430125.0,1,2,430125.0,399336.9403968906,0.0,30788.05960310934,0.0,0.0,0.0,0.0,0.0,0.0,30788.05960310936,7.16
890/25/10/377/X,117625.0,1,3,117625.0,104479.98209493207,0.0,6849.624252327878,0.0,6295.393652740052,0.0,0.0,0.0,0.0,13145.017905067929,11.18
107/25/11/603/X,35125.0,1,2,35125.0,33921.489352645156,0.0,1203.5106473548485,0.0,0.0,0.0,0.0,0.0,0.0,1203.5106473548462,3.43
397/25/09/281/VZ,542625.0,1,1,542625.0,542625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002006/26/SBY,199250.0,1,1,199250.0,199250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004955/25/MKS,937500.0,1,1,937500.0,937500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606/26/01/406/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
345/25/11/991/X,165125.0,1,2,165125.0,158992.62150201906,0.0,6132.378497980954,0.0,0.0,0.0,0.0,0.0,0.0,6132.378497980948,3.71
039501/25/SBY,392250.0,1,1,392250.0,392250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001928/25/BIT,6250.0,1,2,6250.0,6160.964699101576,0.0,89.03530089842455,0.0,0.0,0.0,0.0,0.0,0.0,89.03530089842423,1.42
385/25/10/807/VLD,156250.0,1,1,156250.0,156250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002755/26/SBY,613068.0,1,1,613068.0,613068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040712/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
046739/25/SBY,474000.0,1,1,474000.0,474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045484/25/SBY,594000.0,1,2,594000.0,403806.9340584636,0.0,190193.06594153636,0.0,0.0,0.0,0.0,0.0,0.0,190193.0659415364,32.02
839/25/10/468/X,142625.0,1,3,142625.0,127528.99861997356,0.0,12757.067392797157,0.0,2338.9339872292744,0.0,0.0,0.0,0.0,15096.001380026437,10.58
234/25/10/015/X,551125.0,2,2,297500.0,369776.3050803363,253625.0,181348.6949196638,0.0,0.0,0.0,0.0,0.0,0.0,72276.30508033624,13.11
942/25/11/768/X,67625.0,1,2,67625.0,62749.135658036255,0.0,4875.8643419637565,0.0,0.0,0.0,0.0,0.0,0.0,4875.86434196375,7.21
311/25/09/172/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
894/25/09/262/X,480125.0,1,4,480125.0,388996.7853484566,0.0,55270.0021987894,0.0,26289.316054075796,0.0,9568.896398678193,0.0,0.0,91128.21465154339,18.98
039735/25/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
