No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5
812/25/08/914/X,721875.0,1,1,721875.0,721875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043272/25/SBY,1689750.0,1,2,1689750.0,1620226.5675450596,0.0,69523.43245494041,0.0,0.0,0.0,0.0,0.0,0.0
871/25/08/237/X,320625.0,1,1,320625.0,320625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035372/25/JKT,1197875.0,1,1,1197875.0,1197875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861/25/07/928/X,5757375.0,1,1,5757375.0,5757375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071/26/01/225/X,266000.0,1,1,266000.0,266000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448/25/10/358/X,52625.0,1,2,52625.0,46234.21196474982,0.0,6390.788035250186,0.0,0.0,0.0,0.0,0.0,0.0
256/25/09/569/X,120925.0,1,1,120925.0,120925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038975/25/SBY,176500.0,1,1,176500.0,176500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557/25/11/541/X,120125.0,1,2,120125.0,111774.40928395638,0.0,8350.590716043627,0.0,0.0,0.0,0.0,0.0,0.0
021/25/09/294/X,70125.0,2,2,25125.0,59505.55930739039,45000.0,10619.440692609627,0.0,0.0,0.0,0.0,0.0,0.0
891/26/01/823/X,2305125.0,1,1,2305125.0,2305125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002/25/11/278/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672/25/11/442/X,595375.0,2,1,175000.0,595375.0,420375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396/25/08/684/VZ,243875.0,1,1,243875.0,243875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629/26/01/785/X,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
639/25/09/584/X,1630125.0,1,3,1630125.0,1258879.1761225904,0.0,303995.9469161355,0.0,67249.87696127403,0.0,0.0,0.0,0.0
099/25/09/367/VA,177625.0,1,4,177625.0,156561.2794526616,0.0,9891.527911910549,0.0,7956.485632862447,0.0,3215.7070025653943,0.0,0.0
992/25/12/589/X,335125.0,1,1,335125.0,335125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
045/26/01/107/VA,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
109/25/12/588/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
049/25/12/191/X,25125.0,1,2,25125.0,23762.333773273513,0.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
627/25/11/510/X,1450688.0,1,1,1450688.0,1450688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
089/26/01/122/VN,78875.0,1,1,78875.0,78875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
046913/25/SBY,275500.0,1,1,275500.0,275500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251/25/10/839/XRM1,-10000.0,0,0,-10000.0,-10000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
075/25/11/830/VH,181375.0,1,1,181375.0,181375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047778/25/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035897/25/JKT,592500.0,1,1,592500.0,592500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362/25/09/450/X,530125.0,1,2,530125.0,519310.33749898087,0.0,10814.662501019126,0.0,0.0,0.0,0.0,0.0,0.0
036150/25/SBY,218500.0,1,1,218500.0,218500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706/25/09/902/X,1971625.0,1,1,1971625.0,1971625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041407/24/SBY,181750.0,1,1,181750.0,181750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978/25/10/813/X,35125.0,1,2,35125.0,34166.08495472477,0.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
562/25/09/806/X,324375.0,1,2,324375.0,318815.5967950923,0.0,5559.403204907718,0.0,0.0,0.0,0.0,0.0,0.0
221/26/01/065/VA,1475963.0,1,1,1283463.0,1475963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478/25/08/263/XRM1,-12500.0,0,0,-12500.0,-12500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
756/25/09/330/VA,585250.0,1,1,585250.0,585250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913/25/10/604/X,932625.0,1,2,932625.0,919936.247750825,0.0,12688.752249174997,0.0,0.0,0.0,0.0,0.0,0.0
617/25/09/010/VZ,803875.0,1,1,803875.0,803875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294/25/10/834/X,448125.0,1,2,448125.0,408066.6476987066,0.0,40058.35230129347,0.0,0.0,0.0,0.0,0.0,0.0
988/26/01/602/X,1692625.0,1,2,1692625.0,1667276.047032796,0.0,25348.952967203935,0.0,0.0,0.0,0.0,0.0,0.0
399/25/08/410/X,336875.0,1,1,336875.0,336875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232/25/09/784/X,370125.0,1,1,370125.0,370125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987/25/08/571/X,3552875.0,1,1,3552875.0,3552875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000032/25/SRI,77375.0,1,1,77375.0,77375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610/25/09/090/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525/25/09/338/VZ,1015125.0,1,1,1015125.0,1015125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824/25/12/622/X,52625.0,1,2,52625.0,46234.21196474982,0.0,6390.788035250186,0.0,0.0,0.0,0.0,0.0,0.0
631/26/01/171/VA,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
192/25/09/168/X,286875.0,1,1,286875.0,286875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297/25/09/603/X,281875.0,1,1,281875.0,281875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243/25/11/870/X,853125.0,1,2,853125.0,842472.5681580465,0.0,10652.43184195349,0.0,0.0,0.0,0.0,0.0,0.0
506/25/09/528/X,20125.0,1,2,20125.0,19591.561223907862,0.0,533.4387760921394,0.0,0.0,0.0,0.0,0.0,0.0
740/25/12/607/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
034988/25/SBY,940500.0,1,1,940500.0,940500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000051/25/NBR,261000.0,1,1,261000.0,261000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002234/26/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899/25/12/555/X,580125.0,1,2,580125.0,571890.7979726269,0.0,8234.202027373107,0.0,0.0,0.0,0.0,0.0,0.0
042676/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294/25/10/878/VZRM1,-37500.0,0,0,-37500.0,-37500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
028/25/06/093/X,495625.0,2,1,445625.0,495625.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044746/25/SBY,278500.0,1,1,278500.0,278500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911/25/11/100/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000973/26/SBY,992500.0,1,2,992500.0,972045.0833333333,0.0,20454.916666666653,0.0,0.0,0.0,0.0,0.0,0.0
630/25/10/696/X,456875.0,1,1,456875.0,456875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444/24/09/277/VZ,97625.0,1,2,97625.0,83222.21977110459,0.0,14402.780228895412,0.0,0.0,0.0,0.0,0.0,0.0
590/26/01/690/X,427750.0,1,1,427750.0,427750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971/25/10/052/X,142625.0,1,2,142625.0,132852.21796157237,0.0,9772.782038427616,0.0,0.0,0.0,0.0,0.0,0.0
961/25/10/489/X,205000.0,1,1,205000.0,205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
084/25/12/599/VLDR1,153875.0,1,1,153875.0,153875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346/25/10/718/X,50125.0,1,2,50125.0,46575.82619363414,0.0,3549.1738063658568,0.0,0.0,0.0,0.0,0.0,0.0
003/25/10/234/VZRM1,-25000.0,0,0,-25000.0,-25000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
032946/25/SBY,236000.0,1,1,236000.0,236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035048/25/JKT,197625.0,1,1,197625.0,197625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047845/25/SBY,940500.0,1,1,940500.0,940500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003864/25/MKS,1137500.0,1,1,1137500.0,1137500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576/25/09/486/X,27625.0,1,2,27625.0,26380.34716292541,0.0,1244.6528370745905,0.0,0.0,0.0,0.0,0.0,0.0
394/25/07/835/X,469375.0,1,2,469375.0,448075.3004155687,0.0,21299.69958443125,0.0,0.0,0.0,0.0,0.0,0.0
002406/26/JKT,364375.0,1,1,364375.0,364375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044937/25/SBY,236000.0,1,1,236000.0,236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038415/25/JKT,394750.0,1,1,394750.0,394750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
049/25/12/805/X,230125.0,1,2,230125.0,215842.31436188647,0.0,14282.685638113553,0.0,0.0,0.0,0.0,0.0,0.0
312/25/09/234/VZ,610125.0,1,1,610125.0,610125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
082/25/12/917/VZ,142625.0,1,2,142625.0,132852.21796157237,0.0,9772.782038427616,0.0,0.0,0.0,0.0,0.0,0.0
003014/26/JKT,2178000.0,1,2,2178000.0,2152698.4415166266,0.0,25301.558483373465,0.0,0.0,0.0,0.0,0.0,0.0
150/25/12/212/VZ,788861.0,1,2,788861.0,733757.899170299,0.0,55103.10082970111,0.0,0.0,0.0,0.0,0.0,0.0
191/25/09/300/VZ,912625.0,1,1,912625.0,912625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852/25/11/664/X,105125.0,1,2,105125.0,101350.30675927413,0.0,3774.693240725886,0.0,0.0,0.0,0.0,0.0,0.0
040398/25/SBY,91500.0,1,1,91500.0,91500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974/25/10/953/X,370125.0,2,1,15000.0,370125.0,355125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274/25/11/237/X,192625.0,1,2,192625.0,179475.64911324537,0.0,13149.350886754628,0.0,0.0,0.0,0.0,0.0,0.0
897/24/09/216/X,436375.0,1,1,436375.0,436375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415/25/12/470/X,142625.0,3,2,5000.0,132852.21796157237,5000.0,9772.782038427616,137625.0,0.0,0.0,0.0,0.0,0.0
314/25/11/289/XXXIR1,74375.0,1,1,74375.0,74375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186/25/08/222/X,660125.0,2,2,10000.0,614379.1498245742,650125.0,0.0,0.0,45745.850175425825,0.0,0.0,0.0,0.0
549/25/12/079/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
401/25/11/393/VC,35125.0,1,2,35125.0,34166.08495472477,0.0,958.9150452752286,0.0,0.0,0.0,0.0,0.0,0.0
004906/25/MKS,62500.0,1,1,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545/25/10/925/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
415/25/12/470/X,142625.0,3,2,5000.0,132852.21796157237,5000.0,9772.782038427616,137625.0,0.0,0.0,0.0,0.0,0.0
820/25/09/794/X,6878125.0,1,1,6878125.0,6878125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037857/25/SBY,527000.0,1,1,527000.0,527000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040576/25/SBY,2364813.0,1,1,2364813.0,2364813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620/25/10/151/VZR1,560125.0,1,3,560125.0,449630.28347313456,0.0,73222.17770004566,0.0,37272.538826819815,0.0,0.0,0.0,0.0
522/25/11/776/VZ,243875.0,1,1,243875.0,243875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003357/24/MKS,275000.0,1,1,275000.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321/25/07/780/X,808625.0,1,1,808625.0,808625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044737/25/SBY,623625.0,1,1,623625.0,623625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308/25/10/311/X,1155125.0,1,3,1155125.0,1034032.4342208136,0.0,0.0,0.0,60546.282889593276,0.0,60546.282889593276,0.0,0.0
188/25/11/192/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
809/25/09/204/VG,319875.0,1,1,319875.0,319875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005348/26/SBY,721578.0,1,2,721578.0,277298.9012400418,0.0,444279.0987599582,0.0,0.0,0.0,0.0,0.0,0.0
053/25/12/571/VF,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128/25/12/390/VX,167625.0,1,2,167625.0,157099.47764774677,0.0,10525.522352253249,0.0,0.0,0.0,0.0,0.0,0.0
680/25/10/617/VZ,255125.0,1,2,255125.0,248991.74395194472,0.0,6133.256048055256,0.0,0.0,0.0,0.0,0.0,0.0
040312/25/SBY,321000.0,1,1,321000.0,321000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041022/25/SBY,392000.0,1,1,392000.0,392000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048286/25/SBY,48563.0,1,1,48563.0,48563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240/25/12/589/X,87625.0,1,2,87625.0,85295.6720181509,0.0,2329.3279818490983,0.0,0.0,0.0,0.0,0.0,0.0
402/26/01/967/X,90625.0,1,2,90625.0,66053.24330868908,0.0,24571.756691310904,0.0,0.0,0.0,0.0,0.0,0.0
009/25/09/285/X,255125.0,1,2,255125.0,248991.74395194472,0.0,6133.256048055256,0.0,0.0,0.0,0.0,0.0,0.0
010/25/10/410/XRM1,-125000.0,0,0,-125000.0,-125000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
043436/25/JKT,282750.0,1,1,282750.0,282750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040740/25/SBY,263500.0,1,1,263500.0,263500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738/25/10/102/X,373250.0,1,1,373250.0,373250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040/25/10/318/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
038878/25/JKT,442500.0,1,1,442500.0,442500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885/25/09/148/VA,1253500.0,1,1,1253500.0,1253500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
029680/25/SBY,160500.0,1,1,160500.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556/25/11/437/X,100125.0,1,2,100125.0,91129.53724904546,0.0,8995.46275095454,0.0,0.0,0.0,0.0,0.0,0.0
304/25/09/757/X,328125.0,1,1,328125.0,328125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224/25/11/292/VA,257875.0,1,1,257875.0,257875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869/25/10/947/X,775625.0,1,1,775625.0,775625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039153/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334/25/10/149/XRM1,-225000.0,0,0,-225000.0,-225000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
545/25/11/781/X,282125.0,2,1,75000.00000000001,282125.0,207125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889/25/11/538/X,317625.0,1,2,317625.0,296232.4074522927,0.0,21392.59254770732,0.0,0.0,0.0,0.0,0.0,0.0
412/25/12/822/X,280000.0,1,1,280000.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753/26/01/917/VD,1060000.0,1,2,1060000.0,781899.0449239479,0.0,278100.9550760523,0.0,0.0,0.0,0.0,0.0,0.0
002892/26/SBY,158971.0,1,1,158971.0,158971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313/25/12/305/VZ,3717625.0,1,2,3717625.0,3638218.2022490827,0.0,79406.79775091742,0.0,0.0,0.0,0.0,0.0,0.0
821/25/10/673/VZ,510125.0,1,2,510125.0,484923.5739392107,0.0,25201.42606078928,0.0,0.0,0.0,0.0,0.0,0.0
038606/25/SBY,85500.0,1,2,85500.0,83590.65374889782,0.0,1909.3462511021698,0.0,0.0,0.0,0.0,0.0,0.0
003015/25/SMG,185950.0,1,1,185950.0,185950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896/26/02/279/X,729539.0,1,1,729539.0,729539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036647/25/SBY,110500.0,1,2,110500.0,107760.02350355222,0.0,2739.9764964477745,0.0,0.0,0.0,0.0,0.0,0.0
123/25/07/226/X,776125.0,2,1,763625.0,776125.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355/25/11/319/X,212625.0,1,2,212625.0,177054.46892453847,0.0,35570.53107546153,0.0,0.0,0.0,0.0,0.0,0.0
033429/25/SBY,221750.0,1,1,221750.0,221750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399/25/12/781/X,12625.0,1,2,12625.0,12385.794501130991,0.0,239.20549886900884,0.0,0.0,0.0,0.0,0.0,0.0
033/25/09/039/VZ,305125.0,1,2,305125.0,294357.6182594474,0.0,10767.381740552617,0.0,0.0,0.0,0.0,0.0,0.0
214/25/09/386/XR1,60125.0,1,2,60125.0,55533.19377390967,0.0,4591.806226090328,0.0,0.0,0.0,0.0,0.0,0.0
721/25/09/026/X,299625.0,1,1,299625.0,299625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034261/25/SBY,251800.0,1,1,251800.0,251800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292/25/10/819/X,274375.0,1,1,274375.0,274375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934/25/11/415/X,1455125.0,1,2,1455125.0,1246653.2273153726,0.0,208471.77268462753,0.0,0.0,0.0,0.0,0.0,0.0
220/25/07/880/X,383875.0,1,1,383875.0,383875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050/25/10/311/VX,488325.0,1,1,488325.0,488325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372/25/12/647/VV,133875.0,1,1,133875.0,133875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688/25/09/641/VC,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
566/25/10/896/XRM1,-25000.0,0,0,-25000.0,-25000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
825/25/11/894/X,205125.0,1,2,205125.0,199240.52338929294,0.0,5884.476610707063,0.0,0.0,0.0,0.0,0.0,0.0
808/25/08/739/X,306625.0,1,1,306625.0,306625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221/25/08/228/X,628625.0,1,1,628625.0,628625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036291/25/SBY,196000.0,1,2,196000.0,193084.14831661692,0.0,2915.851683383047,0.0,0.0,0.0,0.0,0.0,0.0
541/25/09/749/X,416625.0,1,1,416625.0,416625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671/25/10/226/X,833125.0,1,1,833125.0,833125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
035848/25/SBY,13875.0,1,1,13875.0,13875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
071/25/09/855/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
040870/25/SBY,221000.0,1,1,221000.0,221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878/25/09/223/VF,330125.0,1,1,330125.0,330125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606/25/11/480/X,1384000.0,1,2,1384000.0,1344015.21461315,0.0,39984.78538684974,0.0,0.0,0.0,0.0,0.0,0.0
432/25/09/830/X,203625.0,1,1,203625.0,203625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036485/25/SBY,980000.0,1,3,980000.0,700622.2667089666,0.0,257447.3158706964,0.0,21930.417420337068,0.0,0.0,0.0,0.0
950/25/08/249/X,977875.0,1,1,977875.0,977875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408/25/12/766/X,1175125.0,2,2,1145125.0,1123746.566229162,30000.0,51378.43377083798,0.0,0.0,0.0,0.0,0.0,0.0
919/25/09/160/VA,7625.0,1,1,7625.0,7625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003042/26/SBY,811606.0,1,1,811606.0,811606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480/25/09/253/X,1320750.0,1,1,1320750.0,1320750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307/24/09/111/X,112625.0,1,2,112625.0,111258.27794100744,0.0,1366.7220589925562,0.0,0.0,0.0,0.0,0.0,0.0
014/26/01/218/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
301/25/12/501/VC,25125.0,2,2,25125.0,23762.333773273513,25125.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
408/25/07/689/X,944125.0,2,2,914125.0,918025.0,29999.999999999996,26099.99999999997,0.0,0.0,0.0,0.0,0.0,0.0
951/25/09/202/VAR1,175125.0,1,2,175125.0,164210.9480218473,0.0,10914.05197815269,0.0,0.0,0.0,0.0,0.0,0.0
401/25/10/060/X,600625.0,1,1,600625.0,600625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893/25/11/374/X,113875.0,2,2,52625.0,86958.3951427256,61250.0,26916.60485727441,0.0,0.0,0.0,0.0,0.0,0.0
523/25/08/355/X,1620625.0,1,1,1620625.0,1620625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044297/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691/25/08/315/X,192625.0,1,2,192625.0,179475.64911324537,0.0,13149.350886754628,0.0,0.0,0.0,0.0,0.0,0.0
961/25/10/669/VZ,368875.0,1,1,368875.0,368875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878/25/10/517/X,329375.0,1,1,329375.0,329375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903/25/12/066/VA,207625.0,1,2,207625.0,193442.0284094264,0.0,14182.971590573603,0.0,0.0,0.0,0.0,0.0,0.0
036052/24/SBY,215000.0,1,1,215000.0,215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165/25/12/364/X,25125.0,1,2,25125.0,23762.333773273513,0.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
615/25/10/269/X,73125.0,1,2,73125.0,61112.71874571506,0.0,12012.281254284937,0.0,0.0,0.0,0.0,0.0,0.0
014/25/10/601/X,1130125.0,1,2,1105125.0,1093782.5618750474,0.0,36342.43812495257,0.0,0.0,0.0,0.0,0.0,0.0
825/25/09/083/VY,323625.0,1,2,323625.0,73257.49999999999,0.0,250367.50000000003,0.0,0.0,0.0,0.0,0.0,0.0
296/25/07/679/X,411875.0,1,1,411875.0,411875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002899/26/SBY,269856.0,1,1,269856.0,269856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670/25/12/237/VA,310125.0,1,2,310125.0,297295.3348825415,0.0,12829.665117458491,0.0,0.0,0.0,0.0,0.0,0.0
076/25/10/627/VZ,307625.0,1,1,307625.0,307625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801/25/11/471/X,423000.0,1,1,423000.0,423000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893/25/09/854/X,763125.0,1,2,763125.0,754134.1535728334,0.0,8990.846427166554,0.0,0.0,0.0,0.0,0.0,0.0
729/25/12/878/XRM1,-12500.0,0,0,-12500.0,-12500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
948/25/10/756/X,816125.0,1,1,816125.0,816125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
080/25/11/992/VF,421875.0,1,1,421875.0,421875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033/25/10/031/X,838125.0,1,1,838125.0,838125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906/25/08/694/VZ,482625.0,1,1,482625.0,482625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039552/25/SBY,256500.0,1,1,256500.0,256500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040499/25/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400/25/10/585/X,515125.0,1,1,515125.0,515125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296/25/10/254/X,1260125.0,1,1,1260125.0,1260125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
